@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
8903,'2022/11/07 17:38:23:039',21,1.534024,11.505342,2.874188,2.75196,6.912685,6.929053,23.749714,1
8904,'2022/11/07 17:38:23:089',21,1.633756,11.391176,2.790785,2.658553,6.869413,6.875139,24.068573,1
8905,'2022/11/07 17:38:23:134',21,1.654994,11.329789,2.800606,2.668336,6.865717,6.869925,24.23127,1
8906,'2022/11/07 17:38:23:180',21,1.660871,11.561411,2.815509,2.671106,6.924484,6.904791,24.336641,1
8907,'2022/11/07 17:38:23:226',21,1.611923,11.141456,2.815956,2.677166,6.903013,6.878542,24.375656,1
8908,'2022/11/07 17:38:23:272',21,1.667421,11.172988,2.861027,2.722744,6.838763,6.829873,24.386293,1
8909,'2022/11/07 17:38:23:317',21,1.590939,11.191028,2.729239,2.597219,6.943192,6.914133,24.45867,1
8910,'2022/11/07 17:38:23:363',21,1.511245,11.3081,2.669977,2.532092,6.968832,6.938438,24.355856,1
8911,'2022/11/07 17:38:23:408',21,1.475011,11.339452,2.778204,2.642743,6.906762,6.876862,24.189474,1
8912,'2022/11/07 17:38:23:454',21,1.53511,11.354108,2.752414,2.618115,6.909481,6.907638,24.213938,1
8913,'2022/11/07 17:38:23:499',21,1.548724,11.349942,2.776599,2.638489,6.923441,6.913736,24.290276,1
8914,'2022/11/07 17:38:23:545',21,1.554575,11.425121,2.797738,2.65983,6.937434,6.93301,24.254581,1
8915,'2022/11/07 17:38:23:591',21,1.597684,11.374119,2.852258,2.706657,6.891926,6.901493,24.2155,1
8916,'2022/11/07 17:38:23:635',21,1.539388,11.345647,2.878717,2.749783,6.816893,6.83407,23.980139,1
8917,'2022/11/07 17:38:23:683',21,1.484275,11.445013,3.105186,2.963392,6.753301,6.732605,23.81749,1
8918,'2022/11/07 17:38:23:733',21,1.523125,11.461334,3.139802,2.962399,6.815685,6.780264,23.548065,1
8919,'2022/11/07 17:38:23:779',21,1.470237,11.183392,3.258867,3.04608,6.918514,6.878486,23.756615,1
8920,'2022/11/07 17:38:23:826',21,1.377687,11.391789,3.366254,3.170387,6.844066,6.82238,23.311676,1
8921,'2022/11/07 17:38:23:870',21,1.205151,11.548702,3.250505,3.059983,6.888623,6.866885,22.261915,1
8922,'2022/11/07 17:38:23:916',21,1.143969,11.687487,3.368872,3.204837,6.78079,6.791174,21.478397,1
8923,'2022/11/07 17:38:23:963',21,1.081825,11.803124,3.35555,3.205201,6.768542,6.793663,21.203671,1
8924,'2022/11/07 17:38:24:007',21,1.023071,12.059175,3.442885,3.332384,6.814825,6.846449,21.010197,1
8925,'2022/11/07 17:38:24:054',21,1.031311,11.894627,3.448737,3.382881,6.846993,6.88227,21.154051,1
8926,'2022/11/07 17:38:24:100',21,1.058192,11.836838,3.352572,3.315097,6.892412,6.953935,21.238676,1
8927,'2022/11/07 17:38:24:145',21,1.087731,12.080529,3.266024,3.277216,6.913079,6.982737,21.128956,1
8928,'2022/11/07 17:38:24:191',21,1.047881,11.989777,3.218727,3.257112,6.974313,7.043503,21.135574,1
8929,'2022/11/07 17:38:24:236',21,1.037409,11.882492,3.226562,3.264589,6.984364,7.093234,21.089207,1
8930,'2022/11/07 17:38:24:282',21,1.043724,11.651934,3.143709,3.232997,7.077766,7.192343,20.979143,1
8931,'2022/11/07 17:38:24:328',21,1.073535,11.842587,3.156577,3.264124,7.083385,7.187477,20.988432,1
8932,'2022/11/07 17:38:24:372',21,1.037362,11.633687,3.165097,3.276095,7.05907,7.15262,21.148415,1
8933,'2022/11/07 17:38:24:418',21,1.039711,11.580664,3.125885,3.244876,7.060414,7.172637,20.880314,1
8934,'2022/11/07 17:38:24:464',21,1.035834,11.424879,3.170681,3.310244,7.052423,7.152969,20.702713,1
8935,'2022/11/07 17:38:24:509',21,1.020042,11.652579,3.060356,3.191503,7.1682,7.265018,20.814026,1
8936,'2022/11/07 17:38:24:555',21,0.980756,11.586141,3.072182,3.185291,7.076345,7.163952,20.791336,1
8937,'2022/11/07 17:38:24:601',21,0.990863,11.664104,3.054347,3.178353,6.942839,7.05345,20.636225,1
8938,'2022/11/07 17:38:24:647',21,1.000008,11.441339,3.039468,3.158228,7.04443,7.12655,20.804365,1
8939,'2022/11/07 17:38:24:693',21,0.99969,11.51545,3.09265,3.216213,7.021224,7.089709,20.772156,1
8940,'2022/11/07 17:38:24:737',21,1.010857,11.346278,3.067435,3.193787,7.015269,7.072645,20.852865,1
8941,'2022/11/07 17:38:24:784',21,1.077972,11.484683,3.104277,3.232052,6.803753,6.867764,20.798971,1
8942,'2022/11/07 17:38:24:830',21,1.080207,11.526802,3.22238,3.320088,6.797281,6.86016,20.681639,1
8943,'2022/11/07 17:38:24:872',21,1.069085,11.520544,3.175503,3.279371,6.791464,6.848512,20.620075,1
8944,'2022/11/07 17:38:24:913',21,1.094836,11.532224,3.16202,3.28142,6.818545,6.878002,20.741869,1
8945,'2022/11/07 17:38:24:958',21,1.077305,11.516582,3.181528,3.285371,6.85133,6.931725,20.809525,1
8946,'2022/11/07 17:38:25:005',21,1.127764,11.596749,3.246051,3.358759,6.848534,6.948277,20.90011,1
8947,'2022/11/07 17:38:25:055',21,1.006235,11.602136,3.234056,3.341722,6.918677,7.020797,21.274105,1
8948,'2022/11/07 17:38:25:102',21,1.134955,11.694443,3.242877,3.363641,6.898921,6.980285,21.388603,1
8949,'2022/11/07 17:38:25:148',21,1.100673,11.89567,3.230509,3.35737,6.919074,7.011751,21.65502,1
8950,'2022/11/07 17:38:25:194',21,1.08621,11.828182,3.223342,3.347484,6.893313,6.988979,21.709007,1
8951,'2022/11/07 17:38:25:238',21,1.048848,11.985244,3.250275,3.355536,6.927295,7.043005,21.749111,1
8952,'2022/11/07 17:38:25:284',21,1.113334,12.156034,3.241437,3.33489,6.795852,6.898983,21.491076,1
8953,'2022/11/07 17:38:25:331',21,1.047054,11.971378,3.301034,3.382803,6.84933,6.943864,21.588213,1
8954,'2022/11/07 17:38:25:376',21,1.070768,12.250109,3.155387,3.229009,6.904922,6.980619,21.96595,1
8955,'2022/11/07 17:38:25:422',21,1.095978,12.261635,3.246059,3.299794,6.863827,6.945362,22.027323,1
8956,'2022/11/07 17:38:25:467',21,1.028796,12.232557,3.169949,3.211453,6.969843,7.023938,22.204878,1
8957,'2022/11/07 17:38:25:513',21,1.050508,12.452518,3.087412,3.122418,6.934482,6.980738,22.344217,1
8958,'2022/11/07 17:38:25:559',21,1.06088,12.358616,3.098297,3.091827,6.937883,6.986039,22.520132,1
8959,'2022/11/07 17:38:25:603',21,1.165161,12.875521,3.049579,3.047588,6.863135,6.901811,22.441231,1
8960,'2022/11/07 17:38:25:650',21,1.170629,12.865975,3.04153,3.020006,6.871995,6.908372,22.57583,1
8961,'2022/11/07 17:38:25:696',21,1.066813,12.766348,2.966743,2.946297,6.928459,6.953175,22.559414,1
8962,'2022/11/07 17:38:25:741',21,1.097336,13.173438,2.951508,2.939242,6.925367,6.936629,22.566999,1
8963,'2022/11/07 17:38:25:786',21,1.045474,13.010684,3.031852,2.994665,6.875748,6.876122,22.592525,1
8964,'2022/11/07 17:38:25:833',21,1.229153,13.170818,3.0237,2.985927,6.891337,6.891903,22.705723,1
8965,'2022/11/07 17:38:25:878',21,1.066527,13.204089,2.931474,2.890138,6.910391,6.875891,22.504465,1
8966,'2022/11/07 17:38:25:923',21,1.107266,13.321572,2.933765,2.893968,6.834108,6.796311,22.38456,1
8967,'2022/11/07 17:38:25:968',21,1.149071,13.307812,2.914734,2.877393,6.825415,6.779325,22.508671,1
8968,'2022/11/07 17:38:26:013',21,1.345498,13.807967,2.879663,2.827863,6.869298,6.825929,22.549324,1
8969,'2022/11/07 17:38:26:060',21,1.323987,13.567065,2.811392,2.768231,6.884694,6.870006,22.696323,1
8970,'2022/11/07 17:38:26:105',21,1.167983,13.386999,2.826415,2.785466,6.884981,6.869946,22.752949,1
8971,'2022/11/07 17:38:26:151',21,1.13245,13.255912,2.751692,2.713614,6.892606,6.86594,22.929661,1
8972,'2022/11/07 17:38:26:197',21,1.271607,13.222103,2.796877,2.777258,6.883216,6.856207,22.906517,1
8973,'2022/11/07 17:38:26:241',21,1.319375,13.313886,2.861752,2.843532,6.90359,6.869592,22.922638,1
8974,'2022/11/07 17:38:26:288',21,1.31678,13.327995,2.785869,2.759448,6.9189,6.907727,23.046791,1
8975,'2022/11/07 17:38:26:334',21,1.396357,13.50898,2.862082,2.826194,6.741893,6.72213,22.953444,1
8976,'2022/11/07 17:38:26:383',21,1.29233,13.285879,2.976688,2.938863,6.551095,6.530276,22.900711,1
8977,'2022/11/07 17:38:26:433',21,1.196192,13.105163,2.974033,2.913731,6.575918,6.577996,22.916817,1
8978,'2022/11/07 17:38:26:478',21,1.236466,13.04011,3.076643,3.014213,6.627682,6.634969,22.949665,1
8979,'2022/11/07 17:38:26:524',21,1.126809,12.805536,2.911819,2.853327,6.587645,6.627267,22.83593,1
8980,'2022/11/07 17:38:26:569',21,1.179141,12.73545,2.969886,2.913597,6.666928,6.701387,22.94796,1
8981,'2022/11/07 17:38:26:615',21,1.136753,13.003139,2.911903,2.83813,6.805819,6.811758,22.81929,1
8982,'2022/11/07 17:38:26:661',21,1.300222,12.908726,2.776732,2.723158,6.991128,7.003977,22.902235,1
8983,'2022/11/07 17:38:26:706',21,1.438835,13.224559,2.792309,2.737512,6.961599,6.969423,22.595602,1
8984,'2022/11/07 17:38:26:753',21,1.155118,13.078155,2.79564,2.767943,6.931581,6.984474,22.649683,1
8985,'2022/11/07 17:38:26:798',21,1.298018,13.05174,2.855711,2.835623,6.915223,6.962525,22.576696,1
8986,'2022/11/07 17:38:26:846',21,1.26212,12.986238,2.952043,2.928023,6.879654,6.912499,22.651188,1
8987,'2022/11/07 17:38:26:896',21,1.222749,12.930778,2.862469,2.83964,6.875861,6.933023,22.712509,1
8988,'2022/11/07 17:38:26:942',21,1.281657,12.943358,2.841276,2.824318,6.884635,6.935899,22.739122,1
8989,'2022/11/07 17:38:26:987',21,1.267267,12.91984,2.864087,2.856973,6.884756,6.952376,22.760958,1
8990,'2022/11/07 17:38:27:033',21,1.297353,12.901547,2.907144,2.902141,6.78665,6.854945,22.739058,1
8991,'2022/11/07 17:38:27:078',21,1.29824,13.079865,2.999258,2.991375,6.791285,6.834702,22.58642,1
8992,'2022/11/07 17:38:27:124',21,1.293847,12.925881,3.10302,3.100457,6.667311,6.707002,22.471695,1
8993,'2022/11/07 17:38:27:169',21,1.374009,12.983845,2.841636,2.845641,7.033,7.067352,22.537912,1
8994,'2022/11/07 17:38:27:215',21,1.343723,13.0051,2.773355,2.819122,7.12348,7.213168,22.771507,1
8995,'2022/11/07 17:38:27:261',21,1.29124,13.021608,2.804132,2.846874,7.129633,7.23051,22.733929,1
8996,'2022/11/07 17:38:27:306',21,1.145142,12.717924,2.809347,2.869149,7.142599,7.250655,22.733978,1
8997,'2022/11/07 17:38:27:352',21,1.235168,12.756039,2.723637,2.821605,7.177735,7.286979,22.765282,1
8998,'2022/11/07 17:38:27:398',21,1.159312,12.611302,2.709805,2.834278,7.166466,7.300097,22.79459,1
8999,'2022/11/07 17:38:27:443',21,1.201068,12.444889,2.623699,2.801813,7.221284,7.367122,22.793352,1
9000,'2022/11/07 17:38:27:488',21,1.263684,12.369787,2.599711,2.765457,7.23352,7.393402,22.799908,1
9001,'2022/11/07 17:38:27:534',21,1.061887,12.328704,2.756608,2.930657,7.17206,7.344807,22.711262,1
9002,'2022/11/07 17:38:27:580',21,1.087789,12.335623,2.778062,2.968856,7.215543,7.392532,22.601231,1
9003,'2022/11/07 17:38:27:626',21,1.136149,12.324678,2.734289,2.934099,7.21992,7.414673,22.702759,1
9004,'2022/11/07 17:38:27:671',21,1.133875,12.19525,2.731548,2.926091,7.233949,7.41769,22.787062,1
9005,'2022/11/07 17:38:27:717',21,1.132124,11.80136,2.683778,2.913475,7.298665,7.500353,22.945486,1
9006,'2022/11/07 17:38:27:764',21,1.098641,11.695867,2.780055,3.008721,7.252443,7.468796,23.176685,1
9007,'2022/11/07 17:38:27:809',21,1.089164,11.765731,2.619644,2.838331,7.305056,7.505491,23.187391,1
9008,'2022/11/07 17:38:27:855',21,1.040653,11.624976,2.719529,2.93638,7.19276,7.384542,23.15296,1
9009,'2022/11/07 17:38:27:901',21,1.218289,11.571744,2.639083,2.866905,7.336707,7.524444,23.104179,1
9010,'2022/11/07 17:38:27:946',21,1.104262,11.728491,2.723674,2.945241,7.196594,7.358718,22.929483,1
9011,'2022/11/07 17:38:27:993',21,1.126957,11.756982,2.69786,2.908573,7.240957,7.417108,22.869711,1
9012,'2022/11/07 17:38:28:037',21,1.079629,12.012105,2.779675,2.96703,7.240155,7.400222,22.715277,1
9013,'2022/11/07 17:38:28:083',21,1.176606,12.347923,2.666218,2.856099,7.277912,7.430338,22.541519,1
9014,'2022/11/07 17:38:28:129',21,1.18536,12.414563,2.675103,2.869462,7.32291,7.45548,22.534206,1
9015,'2022/11/07 17:38:28:174',21,1.21893,12.291354,2.725219,2.885324,7.358518,7.484726,22.479641,1
9016,'2022/11/07 17:38:28:219',21,1.152831,12.392726,2.756338,2.895491,7.326784,7.436636,22.565506,1
9017,'2022/11/07 17:38:28:265',21,1.16717,12.465816,2.798354,2.889797,7.295803,7.393372,22.406935,1
9018,'2022/11/07 17:38:28:310',21,1.218577,12.515344,2.773782,2.792396,7.276616,7.353112,22.397188,1
9019,'2022/11/07 17:38:28:356',21,1.263747,12.564626,2.797172,2.776224,7.219067,7.271914,22.266502,1
9020,'2022/11/07 17:38:28:402',21,1.186367,12.22536,2.822735,2.780698,7.278927,7.322907,22.156054,1
9021,'2022/11/07 17:38:28:447',21,1.308606,12.063272,2.791403,2.709852,7.235128,7.258909,22.597483,1
9022,'2022/11/07 17:38:28:493',21,1.589267,11.605905,2.721311,2.640286,7.225653,7.245332,23.76284,1
9023,'2022/11/07 17:38:28:538',21,1.441343,11.87535,2.742714,2.63464,7.172095,7.18188,23.514868,1
9024,'2022/11/07 17:38:28:583',21,1.290876,11.677942,2.68541,2.539491,7.252907,7.241753,23.80994,1
9025,'2022/11/07 17:38:28:630',21,1.258386,11.421258,2.561821,2.410888,7.401509,7.397044,23.982283,1
9026,'2022/11/07 17:38:28:675',21,1.210527,11.1897,2.464642,2.31218,7.379666,7.376462,24.020712,1
9027,'2022/11/07 17:38:28:721',21,1.251964,11.05377,2.51514,2.355983,7.351713,7.367002,23.870047,1
9028,'2022/11/07 17:38:28:767',21,1.270514,10.775002,2.54648,2.400016,7.414152,7.428319,24.068398,1
9029,'2022/11/07 17:38:28:812',21,1.294303,10.599031,2.471416,2.339664,7.46016,7.460021,23.802301,1
9030,'2022/11/07 17:38:28:858',21,1.232287,10.518787,2.513532,2.380418,7.405854,7.410227,23.811966,1
9031,'2022/11/07 17:38:28:904',21,1.208317,10.249318,2.566805,2.430008,7.456428,7.496936,23.18639,1
9032,'2022/11/07 17:38:28:953',21,0.89248,10.626753,2.839152,2.719227,7.154506,7.204625,20.234715,1
9033,'2022/11/07 17:38:28:999',21,0.871736,10.604565,2.905851,2.770556,7.157651,7.219216,20.302778,1
9034,'2022/11/07 17:38:29:044',21,0.888584,10.39557,3.088124,2.972145,7.059028,7.135958,19.913887,1
9035,'2022/11/07 17:38:29:090',21,0.875897,10.516162,2.840468,2.756832,7.0779,7.142588,19.607346,1
9036,'2022/11/07 17:38:29:135',21,0.874192,10.385481,2.931129,2.872319,7.01602,7.080753,19.354303,1
9037,'2022/11/07 17:38:29:181',21,0.920855,10.34696,2.920247,2.889291,6.998863,7.094497,19.270123,1
9038,'2022/11/07 17:38:29:228',21,0.894076,10.451521,2.963153,2.937328,6.904464,6.986571,19.067352,1
9039,'2022/11/07 17:38:29:281',21,0.894076,10.451521,2.963153,2.937328,6.904464,6.986571,19.067352,1
9040,'2022/11/07 17:38:29:343',21,0.894076,10.451521,2.963153,2.937328,6.904464,6.986571,19.067352,1
9041,'2022/11/07 17:38:29:386',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9042,'2022/11/07 17:38:29:440',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9043,'2022/11/07 17:38:29:504',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9044,'2022/11/07 17:38:29:568',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9045,'2022/11/07 17:38:29:621',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9046,'2022/11/07 17:38:29:683',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9047,'2022/11/07 17:38:29:745',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9048,'2022/11/07 17:38:29:794',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9049,'2022/11/07 17:38:29:856',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9050,'2022/11/07 17:38:29:918',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9051,'2022/11/07 17:38:29:965',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9052,'2022/11/07 17:38:30:034',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9053,'2022/11/07 17:38:30:100',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9054,'2022/11/07 17:38:30:147',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9055,'2022/11/07 17:38:30:205',21,0.847564,10.221559,2.952379,2.974159,6.894063,6.99649,18.904737,1
9056,'2022/11/07 17:38:30:246',21,1.050823,11.070908,3.044098,2.980524,7.22703,7.30541,20.366215,1
9057,'2022/11/07 17:38:30:288',21,0.917173,10.536461,3.033093,2.973714,7.178644,7.251047,20.757807,1
9058,'2022/11/07 17:38:30:334',21,1.065412,10.836458,3.12915,3.058939,7.057675,7.105803,21.206581,1
9059,'2022/11/07 17:38:30:380',21,0.950145,10.8681,3.252411,3.12675,7.031661,7.042861,21.637119,1
9060,'2022/11/07 17:38:30:427',21,0.9754,11.259992,3.162032,3.006933,6.960938,6.99656,21.510788,1
9061,'2022/11/07 17:38:30:471',21,1.086503,11.209486,3.202403,3.028263,6.847666,6.894929,21.719519,1
9062,'2022/11/07 17:38:30:516',21,1.61315,11.548238,3.011132,2.836374,6.999002,7.001602,24.063267,1
9063,'2022/11/07 17:38:30:562',21,1.376489,11.498334,2.980161,2.801538,7.026153,7.033499,24.114738,1
9064,'2022/11/07 17:38:30:606',21,1.458227,11.381397,2.772854,2.60238,6.981484,6.980102,24.268288,1
9065,'2022/11/07 17:38:30:653',21,1.174343,11.904926,2.823551,2.681162,6.919538,6.8819,22.63809,1
9066,'2022/11/07 17:38:30:699',21,1.086484,12.289927,2.995705,2.854574,6.886082,6.832421,21.720432,1
9067,'2022/11/07 17:38:30:744',21,1.215523,12.452921,2.949602,2.819911,6.967684,6.916258,21.713646,1
9068,'2022/11/07 17:38:30:791',21,1.259417,12.341803,2.85065,2.730878,6.947873,6.896035,21.786192,1
9069,'2022/11/07 17:38:30:836',21,1.222578,12.009058,2.932213,2.808544,6.964506,6.919475,21.875359,1
9070,'2022/11/07 17:38:30:882',21,1.110806,9.921327,3.041689,2.940779,6.997788,6.971762,22.013426,1
9071,'2022/11/07 17:38:30:928',21,1.191187,11.014523,3.036609,2.942739,7.01496,6.980258,21.948709,1
9072,'2022/11/07 17:38:30:973',21,1.10779,9.98044,3.068874,2.973711,7.027061,7.010699,22.089983,1
9073,'2022/11/07 17:38:31:019',21,1.123194,9.907254,3.175919,3.0717,7.003593,6.984909,22.128838,1
9074,'2022/11/07 17:38:31:065',21,1.117695,9.96751,3.021805,2.932245,7.007612,6.982107,22.117643,1
9075,'2022/11/07 17:38:31:110',21,1.160194,10.41223,2.977471,2.883028,7.051421,7.003632,22.195526,1
9076,'2022/11/07 17:38:31:156',21,1.10961,10.197425,3.045261,2.93217,7.043139,7.007541,22.309681,1
9077,'2022/11/07 17:38:31:202',21,1.045368,9.955428,3.058446,2.941007,7.090086,7.061066,22.335726,1
9078,'2022/11/07 17:38:31:249',21,1.064316,10.023664,2.937997,2.780903,7.197614,7.159458,22.644913,1
9079,'2022/11/07 17:38:31:295',21,1.18987,9.954368,2.972708,2.811034,7.186347,7.121549,22.538755,1
9080,'2022/11/07 17:38:31:339',21,1.122075,9.717525,2.926832,2.777706,7.187284,7.131999,22.684975,1
9081,'2022/11/07 17:38:31:386',21,1.178538,9.29493,2.885382,2.728751,7.249025,7.181793,22.834141,1
9082,'2022/11/07 17:38:31:432',21,1.217498,9.175882,2.852582,2.696702,7.250263,7.208402,22.886662,1
9083,'2022/11/07 17:38:31:477',21,1.151386,9.128042,2.845748,2.658067,7.454405,7.435862,23.150833,1
9084,'2022/11/07 17:38:31:522',21,1.199604,10.136452,2.89413,2.67257,7.402155,7.357226,23.17548,1
9085,'2022/11/07 17:38:31:568',21,1.159683,9.600271,2.991288,2.761022,7.447904,7.411746,23.08111,1
9086,'2022/11/07 17:38:31:613',21,1.27841,9.254974,2.975791,2.761896,7.407245,7.351443,23.12005,1
9087,'2022/11/07 17:38:31:660',21,1.36508,9.200658,3.04692,2.813982,7.458266,7.418919,23.271637,1
9088,'2022/11/07 17:38:31:704',21,1.254478,9.431244,2.915255,2.681236,7.521862,7.471283,23.336506,1
9089,'2022/11/07 17:38:31:750',21,1.366087,9.035875,3.134907,2.897925,7.304821,7.322825,23.092138,1
9090,'2022/11/07 17:38:31:797',21,1.31803,9.215059,2.921961,2.710104,7.381527,7.375718,22.923708,1
9091,'2022/11/07 17:38:31:842',21,1.07824,8.976853,3.061641,2.905868,7.112411,7.099927,22.551752,1
9092,'2022/11/07 17:38:31:888',21,1.012009,9.544086,3.141511,2.984056,7.064136,7.050518,22.378288,1
9093,'2022/11/07 17:38:31:934',21,1.15072,11.427005,2.927595,2.760885,7.072397,7.017086,22.17716,1
9094,'2022/11/07 17:38:31:979',21,0.97629,10.563881,2.734052,2.598413,7.056125,7.056602,22.139856,1
9095,'2022/11/07 17:38:32:026',21,1.080224,12.122283,2.888586,2.78431,6.91827,6.882383,21.932888,1
9096,'2022/11/07 17:38:32:071',21,1.112841,12.296699,2.861953,2.758842,6.975172,6.967198,21.813433,1
9097,'2022/11/07 17:38:32:117',21,1.211784,12.398377,2.896776,2.847006,6.996521,7.032031,22.152225,1
9098,'2022/11/07 17:38:32:163',21,1.063814,12.496885,2.904545,2.852553,7.012605,7.070221,22.266108,1
9099,'2022/11/07 17:38:32:208',21,1.094617,12.567512,2.894681,2.89126,6.992654,7.058449,22.06986,1
9100,'2022/11/07 17:38:32:254',21,1.209533,12.620063,2.820232,2.81972,7.018377,7.073896,22.053902,1
9101,'2022/11/07 17:38:32:300',21,1.076529,12.402973,2.853725,2.884674,7.05809,7.123108,22.116432,1
9102,'2022/11/07 17:38:32:345',21,1.210363,12.759595,2.736602,2.767268,7.166206,7.227827,22.133614,1
9103,'2022/11/07 17:38:32:391',21,1.27385,12.719384,2.682937,2.74154,7.221501,7.295657,22.291269,1
9104,'2022/11/07 17:38:32:437',21,1.096684,12.501188,2.843055,2.924489,7.170833,7.249225,22.270622,1
9105,'2022/11/07 17:38:32:482',21,1.166416,12.362637,2.743381,2.868776,7.296449,7.407612,22.461842,1
9106,'2022/11/07 17:38:32:529',21,1.135357,12.433789,2.782228,2.924247,7.191346,7.284388,22.522493,1
9107,'2022/11/07 17:38:32:574',21,1.101546,12.170903,2.774066,2.955985,7.321074,7.447476,22.402657,1
9108,'2022/11/07 17:38:32:620',21,1.080888,12.272025,2.743034,2.932841,7.291873,7.42065,22.409698,1
9109,'2022/11/07 17:38:32:666',21,1.090983,12.217262,2.666655,2.835969,7.324518,7.425032,22.453907,1
9110,'2022/11/07 17:38:32:711',21,1.126264,12.228676,2.612952,2.776181,7.428147,7.538889,22.523329,1
9111,'2022/11/07 17:38:32:758',21,1.099097,12.273994,2.558665,2.698358,7.448483,7.543195,22.533592,1
9112,'2022/11/07 17:38:32:803',21,1.130132,12.030427,2.591994,2.739048,7.437877,7.533782,22.530216,1
9113,'2022/11/07 17:38:32:849',21,1.164487,11.899067,2.498823,2.625459,7.51113,7.606527,22.577829,1
9114,'2022/11/07 17:38:32:896',21,1.197231,11.987578,2.620475,2.735784,7.366864,7.447777,22.426035,1
